profileID;PRES;TEMP;PSAL
9012;0.0;3.117;33.787
9012;10.0;3.094;33.787
9012;20.0;3.059;33.787
9012;30.0;3.054;33.787
9012;40.0;2.947;33.787
9012;50.0;2.937;33.788
9012;60.0;2.934;33.788
9012;70.0;2.931;33.789
9012;80.0;2.923;33.79
9012;90.0;2.914;33.792
9012;100.0;2.834;33.799
9012;110.0;2.581;33.82
9012;120.0;2.327;33.84
9012;130.0;2.074;33.861
9012;140.0;1.82;33.882
9012;150.0;1.658;33.907
9012;160.0;1.621;33.939
9012;170.0;1.585;33.971
9012;180.0;1.548;34.002
9012;190.0;1.511;34.034
9012;200.0;1.506;34.055
9012;210.0;1.526;34.069
9012;220.0;1.546;34.082
9012;230.0;1.566;34.095
9012;240.0;1.586;34.109
9012;250.0;1.62;34.122
9012;260.0;1.664;34.135
9012;270.0;1.708;34.149
9012;280.0;1.751;34.162
9012;290.0;1.795;34.175
9012;300.0;1.817;34.187
9012;310.0;1.832;34.197
9012;320.0;1.846;34.208
9012;330.0;1.86;34.219
9012;340.0;1.874;34.229
9012;350.0;1.889;34.24
9012;360.0;1.903;34.251
9012;370.0;1.917;34.262
9012;380.0;1.931;34.272
9012;390.0;1.946;34.283
9012;400.0;1.965;34.293
9012;410.0;1.993;34.301
9012;420.0;2.021;34.309
9012;430.0;2.049;34.317
9012;440.0;2.077;34.325
9012;450.0;2.105;34.333
9012;460.0;2.133;34.341
9012;470.0;2.161;34.349
9012;480.0;2.189;34.357
9012;490.0;2.217;34.365
9012;500.0;2.245;34.373
9105;0.0;3.645;33.767
9105;10.0;3.649;33.768
9105;20.0;3.654;33.768
9105;30.0;3.646;33.767
9105;40.0;3.639;33.766
9105;50.0;3.641;33.766
9105;60.0;3.639;33.767
9105;70.0;3.631;33.768
9105;80.0;3.624;33.77
9105;90.0;3.616;33.772
9105;100.0;3.608;33.774
9105;110.0;3.492;33.775
9105;120.0;3.351;33.777
9105;130.0;3.209;33.779
9105;140.0;3.067;33.781
9105;150.0;2.93;33.791
9105;160.0;2.807;33.828
9105;170.0;2.684;33.865
9105;180.0;2.561;33.901
9105;190.0;2.438;33.938
9105;200.0;2.315;33.975
9105;210.0;2.192;34.011
9105;220.0;2.068;34.048
9105;230.0;1.982;34.08
9105;240.0;1.984;34.099
9105;250.0;1.987;34.119
9105;260.0;1.989;34.138
9105;270.0;1.992;34.158
9105;280.0;1.994;34.178
9105;290.0;1.997;34.197
9105;300.0;1.999;34.217
9105;310.0;2.002;34.231
9105;320.0;2.004;34.236
9105;330.0;2.007;34.24
9105;340.0;2.009;34.244
9105;350.0;2.012;34.248
9105;360.0;2.014;34.253
9105;370.0;2.017;34.257
9105;380.0;2.019;34.261
9105;390.0;2.022;34.265
9105;400.0;2.03;34.276
9105;410.0;2.04;34.287
9105;420.0;2.05;34.298
9105;430.0;2.059;34.309
9105;440.0;2.069;34.32
9105;450.0;2.078;34.331
9105;460.0;2.088;34.343
9105;470.0;2.098;34.354
9105;480.0;2.105;34.363
9105;490.0;2.11;34.371
9105;500.0;2.114;34.379
9106;0.0;3.038;33.793
9106;10.0;2.989;33.793
9106;20.0;2.989;33.794
9106;30.0;2.986;33.794
9106;40.0;2.99;33.794
9106;50.0;2.994;33.794
9106;60.0;2.991;33.795
9106;70.0;2.985;33.798
9106;80.0;2.978;33.805
9106;90.0;2.971;33.816
9106;100.0;2.952;33.828
9106;110.0;2.832;33.839
9106;120.0;2.712;33.85
9106;130.0;2.593;33.86
9106;140.0;2.473;33.87
9106;150.0;2.353;33.883
9106;160.0;2.233;33.912
9106;170.0;2.114;33.944
9106;180.0;1.994;33.983
9106;190.0;1.874;34.022
9106;200.0;1.767;34.059
9106;210.0;1.768;34.081
9106;220.0;1.771;34.101
9106;230.0;1.782;34.117
9106;240.0;1.795;34.134
9106;250.0;1.806;34.15
9106;260.0;1.817;34.167
9106;270.0;1.83;34.184
9106;280.0;1.839;34.198
9106;290.0;1.849;34.213
9106;300.0;1.864;34.216
9106;310.0;1.879;34.22
9106;320.0;1.893;34.224
9106;330.0;1.908;34.227
9106;340.0;1.923;34.231
9106;350.0;1.938;34.235
9106;360.0;1.953;34.238
9106;370.0;1.967;34.242
9106;380.0;1.982;34.25
9106;390.0;1.997;34.264
9106;400.0;2.012;34.278
9106;410.0;2.027;34.291
9106;420.0;2.042;34.304
9106;430.0;2.056;34.318
9106;440.0;2.071;34.331
9106;450.0;2.086;34.344
9106;460.0;2.1;34.358
9106;470.0;2.107;34.371
9106;480.0;2.113;34.385
9106;490.0;2.119;34.396
9106;500.0;2.124;34.408
9107;0.0;2.433;33.82
9107;10.0;2.426;33.82
9107;20.0;2.424;33.82
9107;30.0;2.43;33.82
9107;40.0;2.438;33.818
9107;50.0;2.434;33.816
9107;60.0;2.432;33.818
9107;70.0;2.408;33.821
9107;80.0;2.371;33.825
9107;90.0;2.333;33.828
9107;100.0;2.295;33.831
9107;110.0;2.257;33.835
9107;120.0;2.219;33.835
9107;130.0;2.181;33.832
9107;140.0;2.144;33.829
9107;150.0;2.107;33.825
9107;160.0;2.07;33.822
9107;170.0;2.033;33.834
9107;180.0;1.997;33.885
9107;190.0;1.96;33.938
9107;200.0;1.923;33.99
9107;210.0;1.886;34.041
9107;220.0;1.857;34.09
9107;230.0;1.88;34.11
9107;240.0;1.903;34.131
9107;250.0;1.926;34.153
9107;260.0;1.949;34.174
9107;270.0;1.974;34.196
9107;280.0;1.984;34.203
9107;290.0;1.995;34.211
9107;300.0;2.006;34.219
9107;310.0;2.016;34.226
9107;320.0;2.028;34.234
9107;330.0;2.038;34.241
9107;340.0;2.048;34.249
9107;350.0;2.06;34.257
9107;360.0;2.07;34.265
9107;370.0;2.08;34.273
9107;380.0;2.092;34.286
9107;390.0;2.102;34.304
9107;400.0;2.112;34.321
9107;410.0;2.124;34.338
9107;420.0;2.134;34.354
9107;430.0;2.145;34.371
9107;440.0;2.156;34.388
9107;450.0;2.166;34.405
9107;460.0;2.177;34.422
9107;470.0;2.189;34.439
9107;480.0;2.197;34.452
9107;490.0;2.204;34.459
9107;500.0;2.211;34.467
9108;0.0;2.181;33.819
9108;10.0;2.177;33.819
9108;20.0;2.179;33.819
9108;30.0;2.183;33.82
9108;40.0;2.186;33.82
9108;50.0;2.181;33.818
9108;60.0;2.177;33.819
9108;70.0;2.163;33.82
9108;80.0;2.142;33.821
9108;90.0;2.12;33.822
9108;100.0;2.1;33.824
9108;110.0;2.078;33.827
9108;120.0;2.057;33.827
9108;130.0;2.036;33.827
9108;140.0;2.02;33.826
9108;150.0;2.008;33.825
9108;160.0;1.995;33.825
9108;170.0;1.983;33.831
9108;180.0;1.971;33.857
9108;190.0;1.958;33.888
9108;200.0;1.946;33.919
9108;210.0;1.934;33.949
9108;220.0;1.925;33.978
9108;230.0;1.942;33.997
9108;240.0;1.959;34.023
9108;250.0;1.975;34.049
9108;260.0;1.992;34.074
9108;270.0;2.009;34.1
9108;280.0;2.016;34.114
9108;290.0;2.022;34.126
9108;300.0;2.028;34.138
9108;310.0;2.033;34.15
9108;320.0;2.04;34.162
9108;330.0;2.045;34.175
9108;340.0;2.051;34.186
9108;350.0;2.057;34.198
9108;360.0;2.062;34.211
9108;370.0;2.068;34.223
9108;380.0;2.074;34.238
9108;390.0;2.08;34.255
9108;400.0;2.085;34.271
9108;410.0;2.091;34.288
9108;420.0;2.097;34.304
9108;430.0;2.103;34.321
9108;440.0;2.109;34.337
9108;450.0;2.114;34.353
9108;460.0;2.121;34.369
9108;470.0;2.13;34.381
9108;480.0;2.139;34.392
9108;490.0;2.146;34.399
9108;500.0;2.153;34.407
9109;0.0;1.959;33.819
9109;10.0;1.959;33.819
9109;20.0;1.963;33.82
9109;30.0;1.965;33.821
9109;40.0;1.958;33.822
9109;50.0;1.946;33.821
9109;60.0;1.936;33.82
9109;70.0;1.925;33.82
9109;80.0;1.92;33.819
9109;90.0;1.914;33.818
9109;100.0;1.909;33.819
9109;110.0;1.904;33.82
9109;120.0;1.899;33.821
9109;130.0;1.893;33.823
9109;140.0;1.897;33.825
9109;150.0;1.907;33.829
9109;160.0;1.916;33.834
9109;170.0;1.927;33.838
9109;180.0;1.937;33.843
9109;190.0;1.947;33.855
9109;200.0;1.959;33.867
9109;210.0;1.971;33.879
9109;220.0;1.982;33.891
9109;230.0;1.994;33.91
9109;240.0;2.005;33.94
9109;250.0;2.016;33.969
9109;260.0;2.028;33.997
9109;270.0;2.04;34.026
9109;280.0;2.044;34.044
9109;290.0;2.045;34.06
9109;300.0;2.046;34.076
9109;310.0;2.047;34.091
9109;320.0;2.049;34.107
9109;330.0;2.05;34.123
9109;340.0;2.051;34.139
9109;350.0;2.052;34.154
9109;360.0;2.052;34.169
9109;370.0;2.054;34.186
9109;380.0;2.055;34.201
9109;390.0;2.056;34.217
9109;400.0;2.058;34.232
9109;410.0;2.059;34.247
9109;420.0;2.06;34.263
9109;430.0;2.063;34.278
9109;440.0;2.064;34.294
9109;450.0;2.065;34.308
9109;460.0;2.068;34.323
9109;470.0;2.076;34.33
9109;480.0;2.083;34.338
9109;490.0;2.091;34.345
9109;500.0;2.099;34.353
9110;0.0;2.172;33.834
9110;10.0;2.172;33.838
9110;20.0;2.173;33.835
9110;30.0;2.165;33.838
9110;40.0;2.073;33.84
9110;50.0;1.98;33.836
9110;60.0;1.888;33.836
9110;70.0;1.804;33.837
9110;80.0;1.801;33.837
9110;90.0;1.798;33.838
9110;100.0;1.795;33.839
9110;110.0;1.791;33.841
9110;120.0;1.788;33.842
9110;130.0;1.785;33.844
9110;140.0;1.785;33.851
9110;150.0;1.786;33.892
9110;160.0;1.787;33.933
9110;170.0;1.788;33.975
9110;180.0;1.788;34.016
9110;190.0;1.8;34.055
9110;200.0;1.824;34.086
9110;210.0;1.849;34.118
9110;220.0;1.873;34.15
9110;230.0;1.897;34.184
9110;240.0;1.922;34.203
9110;250.0;1.946;34.217
9110;260.0;1.97;34.231
9110;270.0;1.995;34.245
9110;280.0;2.014;34.257
9110;290.0;2.014;34.263
9110;300.0;2.014;34.27
9110;310.0;2.014;34.277
9110;320.0;2.015;34.283
9110;330.0;2.015;34.29
9110;340.0;2.014;34.297
9110;350.0;2.015;34.303
9110;360.0;2.015;34.31
9110;370.0;2.015;34.317
9110;380.0;2.015;34.323
9110;390.0;2.019;34.33
9110;400.0;2.024;34.337
9110;410.0;2.03;34.343
9110;420.0;2.036;34.35
9110;430.0;2.042;34.356
9110;440.0;2.049;34.363
9110;450.0;2.054;34.369
9110;460.0;2.061;34.376
9110;470.0;2.069;34.38
9110;480.0;2.076;34.385
9110;490.0;2.084;34.389
9110;500.0;2.092;34.393
9111;0.0;2.336;33.848
9111;10.0;2.334;33.847
9111;20.0;2.333;33.842
9111;30.0;2.326;33.848
9111;40.0;2.25;33.854
9111;50.0;2.176;33.849
9111;60.0;2.101;33.847
9111;70.0;2.011;33.845
9111;80.0;1.987;33.844
9111;90.0;1.963;33.851
9111;100.0;1.939;33.86
9111;110.0;1.915;33.869
9111;120.0;1.891;33.878
9111;130.0;1.887;33.883
9111;140.0;1.886;33.891
9111;150.0;1.884;33.927
9111;160.0;1.883;33.965
9111;170.0;1.882;34.015
9111;180.0;1.881;34.07
9111;190.0;1.889;34.121
9111;200.0;1.907;34.167
9111;210.0;1.926;34.2
9111;220.0;1.944;34.225
9111;230.0;1.962;34.251
9111;240.0;1.98;34.262
9111;250.0;1.999;34.272
9111;260.0;2.017;34.283
9111;270.0;2.036;34.294
9111;280.0;2.052;34.304
9111;290.0;2.052;34.311
9111;300.0;2.052;34.318
9111;310.0;2.052;34.325
9111;320.0;2.052;34.332
9111;330.0;2.053;34.339
9111;340.0;2.052;34.346
9111;350.0;2.053;34.353
9111;360.0;2.053;34.36
9111;370.0;2.053;34.368
9111;380.0;2.053;34.374
9111;390.0;2.057;34.381
9111;400.0;2.061;34.389
9111;410.0;2.066;34.396
9111;420.0;2.071;34.403
9111;430.0;2.077;34.41
9111;440.0;2.082;34.417
9111;450.0;2.087;34.424
9111;460.0;2.092;34.431
9111;470.0;2.097;34.438
9111;480.0;2.102;34.445
9111;490.0;2.107;34.453
9111;500.0;2.112;34.459
9112;0.0;2.464;33.861
9112;10.0;2.46;33.851
9112;20.0;2.458;33.844
9112;30.0;2.457;33.854
9112;40.0;2.454;33.865
9112;50.0;2.451;33.862
9112;60.0;2.448;33.855
9112;70.0;2.388;33.849
9112;80.0;2.332;33.843
9112;90.0;2.275;33.86
9112;100.0;2.219;33.88
9112;110.0;2.162;33.9
9112;120.0;2.106;33.92
9112;130.0;2.098;33.928
9112;140.0;2.099;33.936
9112;150.0;2.099;33.946
9112;160.0;2.099;33.957
9112;170.0;2.1;34.0
9112;180.0;2.101;34.055
9112;190.0;2.103;34.111
9112;200.0;2.105;34.166
9112;210.0;2.108;34.191
9112;220.0;2.11;34.195
9112;230.0;2.113;34.2
9112;240.0;2.115;34.206
9112;250.0;2.117;34.218
9112;260.0;2.12;34.231
9112;270.0;2.122;34.245
9112;280.0;2.125;34.258
9112;290.0;2.126;34.27
9112;300.0;2.127;34.283
9112;310.0;2.127;34.296
9112;320.0;2.127;34.308
9112;330.0;2.128;34.321
9112;340.0;2.129;34.333
9112;350.0;2.13;34.346
9112;360.0;2.131;34.359
9112;370.0;2.132;34.372
9112;380.0;2.133;34.384
9112;390.0;2.134;34.396
9112;400.0;2.135;34.41
9112;410.0;2.136;34.422
9112;420.0;2.137;34.435
9112;430.0;2.139;34.447
9112;440.0;2.14;34.461
9112;450.0;2.142;34.473
9112;460.0;2.143;34.486
9112;470.0;2.144;34.498
9112;480.0;2.146;34.51
9112;490.0;2.146;34.524
9112;500.0;2.147;34.536
9201;0.0;3.583;33.817
9201;10.0;3.581;33.816
9201;20.0;3.578;33.816
9201;30.0;3.532;33.818
9201;40.0;3.485;33.836
9201;50.0;3.431;33.838
9201;60.0;3.376;33.841
9201;70.0;3.321;33.844
9201;80.0;3.205;33.847
9201;90.0;3.016;33.849
9201;100.0;2.826;33.853
9201;110.0;2.637;33.856
9201;120.0;2.447;33.86
9201;130.0;2.259;33.864
9201;140.0;2.069;33.867
9201;150.0;1.88;33.872
9201;160.0;1.9;33.898
9201;170.0;1.941;33.928
9201;180.0;1.973;33.959
9201;190.0;1.999;33.99
9201;200.0;2.024;34.021
9201;210.0;2.049;34.039
9201;220.0;2.075;34.058
9201;230.0;2.1;34.077
9201;240.0;2.126;34.094
9201;250.0;2.151;34.112
9201;260.0;2.133;34.129
9201;270.0;2.115;34.147
9201;280.0;2.097;34.164
9201;290.0;2.084;34.182
9201;300.0;2.083;34.199
9201;310.0;2.085;34.207
9201;320.0;2.088;34.212
9201;330.0;2.091;34.216
9201;340.0;2.095;34.219
9201;350.0;2.097;34.224
9201;360.0;2.1;34.228
9201;370.0;2.103;34.232
9201;380.0;2.111;34.243
9201;390.0;2.122;34.258
9201;400.0;2.132;34.274
9201;410.0;2.142;34.29
9201;420.0;2.153;34.31
9201;430.0;2.164;34.329
9201;440.0;2.175;34.349
9201;450.0;2.183;34.364
9201;460.0;2.19;34.373
9201;470.0;2.198;34.382
9201;480.0;2.204;34.391
9201;490.0;2.211;34.4
9201;500.0;2.218;34.408
9202;0.0;4.282;33.812
9202;10.0;4.282;33.811
9202;20.0;4.282;33.808
9202;30.0;4.274;33.808
9202;40.0;4.265;33.809
9202;50.0;4.253;33.816
9202;60.0;4.243;33.82
9202;70.0;4.233;33.818
9202;80.0;4.216;33.814
9202;90.0;4.194;33.811
9202;100.0;4.172;33.815
9202;110.0;4.149;33.818
9202;120.0;4.127;33.823
9202;130.0;4.104;33.831
9202;140.0;4.081;33.84
9202;150.0;4.059;33.848
9202;160.0;4.055;33.858
9202;170.0;4.054;33.869
9202;180.0;3.944;33.891
9202;190.0;3.763;33.922
9202;200.0;3.583;33.953
9202;210.0;3.402;33.983
9202;220.0;3.222;34.012
9202;230.0;3.041;34.042
9202;240.0;2.86;34.059
9202;250.0;2.68;34.076
9202;260.0;2.495;34.094
9202;270.0;2.311;34.111
9202;280.0;2.126;34.128
9202;290.0;2.005;34.146
9202;300.0;2.009;34.164
9202;310.0;2.014;34.181
9202;320.0;2.019;34.197
9202;330.0;2.024;34.206
9202;340.0;2.029;34.214
9202;350.0;2.034;34.22
9202;360.0;2.039;34.227
9202;370.0;2.044;34.235
9202;380.0;2.049;34.242
9202;390.0;2.055;34.25
9202;400.0;2.06;34.262
9202;410.0;2.064;34.274
9202;420.0;2.068;34.286
9202;430.0;2.073;34.299
9202;440.0;2.077;34.311
9202;450.0;2.082;34.323
9202;460.0;2.086;34.335
9202;470.0;2.09;34.345
9202;480.0;2.094;34.357
9202;490.0;2.098;34.369
9202;500.0;2.102;34.378
9203;0.0;4.034;33.794
9203;10.0;4.03;33.797
9203;20.0;4.027;33.792
9203;30.0;4.024;33.795
9203;40.0;4.021;33.794
9203;50.0;3.977;33.795
9203;60.0;3.933;33.795
9203;70.0;3.891;33.794
9203;80.0;3.847;33.793
9203;90.0;3.804;33.795
9203;100.0;3.76;33.799
9203;110.0;3.718;33.804
9203;120.0;3.674;33.808
9203;130.0;3.619;33.811
9203;140.0;3.542;33.811
9203;150.0;3.465;33.81
9203;160.0;3.388;33.809
9203;170.0;3.311;33.808
9203;180.0;3.222;33.81
9203;190.0;3.125;33.812
9203;200.0;3.028;33.815
9203;210.0;2.931;33.818
9203;220.0;2.835;33.821
9203;230.0;2.738;33.833
9203;240.0;2.641;33.851
9203;250.0;2.544;33.869
9203;260.0;2.447;33.886
9203;270.0;2.35;33.904
9203;280.0;2.286;33.932
9203;290.0;2.248;33.967
9203;300.0;2.224;34.003
9203;310.0;2.202;34.038
9203;320.0;2.178;34.073
9203;330.0;2.154;34.107
9203;340.0;2.131;34.141
9203;350.0;2.107;34.175
9203;360.0;2.084;34.209
9203;370.0;2.06;34.243
9203;380.0;2.061;34.256
9203;390.0;2.067;34.264
9203;400.0;2.073;34.273
9203;410.0;2.078;34.281
9203;420.0;2.084;34.289
9203;430.0;2.09;34.298
9203;440.0;2.096;34.307
9203;450.0;2.102;34.315
9203;460.0;2.107;34.324
9203;470.0;2.113;34.332
9203;480.0;2.119;34.342
9203;490.0;2.125;34.352
9203;500.0;2.13;34.362
9204;0.0;4.116;33.791
9204;10.0;4.113;33.791
9204;20.0;4.11;33.789
9204;30.0;4.107;33.791
9204;40.0;4.081;33.793
9204;50.0;4.054;33.795
9204;60.0;4.026;33.796
9204;70.0;3.997;33.798
9204;80.0;3.969;33.799
9204;90.0;3.941;33.799
9204;100.0;3.913;33.799
9204;110.0;3.754;33.814
9204;120.0;3.554;33.833
9204;130.0;3.354;33.851
9204;140.0;3.152;33.87
9204;150.0;2.946;33.89
9204;160.0;2.74;33.916
9204;170.0;2.534;33.945
9204;180.0;2.329;33.973
9204;190.0;2.123;34.003
9204;200.0;1.917;34.033
9204;210.0;1.87;34.057
9204;220.0;1.888;34.08
9204;230.0;1.905;34.101
9204;240.0;1.922;34.123
9204;250.0;1.939;34.143
9204;260.0;1.957;34.158
9204;270.0;1.975;34.169
9204;280.0;1.998;34.18
9204;290.0;2.021;34.191
9204;300.0;2.044;34.202
9204;310.0;2.059;34.213
9204;320.0;2.07;34.223
9204;330.0;2.081;34.233
9204;340.0;2.093;34.244
9204;350.0;2.103;34.254
9204;360.0;2.115;34.264
9204;370.0;2.126;34.274
9204;380.0;2.137;34.283
9204;390.0;2.148;34.293
9204;400.0;2.158;34.303
9204;410.0;2.164;34.312
9204;420.0;2.166;34.32
9204;430.0;2.167;34.33
9204;440.0;2.17;34.338
9204;450.0;2.172;34.346
9204;460.0;2.173;34.354
9204;470.0;2.175;34.364
9204;480.0;2.177;34.372
9204;490.0;2.179;34.38
9204;500.0;2.18;34.388
9205;0.0;3.674;33.793
9205;10.0;3.673;33.793
9205;20.0;3.67;33.792
9205;30.0;3.668;33.794
9205;40.0;3.658;33.795
9205;50.0;3.646;33.796
9205;60.0;3.634;33.796
9205;70.0;3.622;33.796
9205;80.0;3.611;33.796
9205;90.0;3.599;33.797
9205;100.0;3.588;33.802
9205;110.0;3.514;33.816
9205;120.0;3.421;33.831
9205;130.0;3.327;33.847
9205;140.0;3.22;33.865
9205;150.0;3.079;33.888
9205;160.0;2.939;33.914
9205;170.0;2.798;33.941
9205;180.0;2.657;33.969
9205;190.0;2.517;34.002
9205;200.0;2.376;34.035
9205;210.0;2.31;34.066
9205;220.0;2.276;34.096
9205;230.0;2.241;34.119
9205;240.0;2.206;34.137
9205;250.0;2.171;34.154
9205;260.0;2.136;34.169
9205;270.0;2.113;34.182
9205;280.0;2.125;34.195
9205;290.0;2.138;34.208
9205;300.0;2.15;34.221
9205;310.0;2.16;34.234
9205;320.0;2.166;34.247
9205;330.0;2.173;34.26
9205;340.0;2.18;34.272
9205;350.0;2.187;34.283
9205;360.0;2.194;34.293
9205;370.0;2.201;34.303
9205;380.0;2.208;34.314
9205;390.0;2.215;34.324
9205;400.0;2.222;34.334
9205;410.0;2.226;34.344
9205;420.0;2.229;34.353
9205;430.0;2.231;34.363
9205;440.0;2.233;34.374
9205;450.0;2.237;34.384
9205;460.0;2.239;34.394
9205;470.0;2.241;34.405
9205;480.0;2.244;34.415
9205;490.0;2.247;34.425
9205;500.0;2.249;34.435
9206;0.0;3.211;33.799
9206;10.0;3.21;33.798
9206;20.0;3.208;33.798
9206;30.0;3.208;33.8
9206;40.0;3.211;33.799
9206;50.0;3.214;33.8
9206;60.0;3.217;33.799
9206;70.0;3.22;33.797
9206;80.0;3.223;33.797
9206;90.0;3.226;33.798
9206;100.0;3.229;33.807
9206;110.0;3.232;33.819
9206;120.0;3.235;33.831
9206;130.0;3.238;33.843
9206;140.0;3.217;33.859
9206;150.0;3.14;33.884
9206;160.0;3.063;33.908
9206;170.0;2.985;33.932
9206;180.0;2.908;33.957
9206;190.0;2.83;33.991
9206;200.0;2.752;34.024
9206;210.0;2.675;34.059
9206;220.0;2.597;34.093
9206;230.0;2.52;34.115
9206;240.0;2.442;34.129
9206;250.0;2.365;34.143
9206;260.0;2.287;34.158
9206;270.0;2.231;34.172
9206;280.0;2.233;34.187
9206;290.0;2.235;34.201
9206;300.0;2.237;34.218
9206;310.0;2.24;34.235
9206;320.0;2.242;34.252
9206;330.0;2.244;34.269
9206;340.0;2.247;34.285
9206;350.0;2.25;34.301
9206;360.0;2.252;34.313
9206;370.0;2.254;34.325
9206;380.0;2.257;34.337
9206;390.0;2.26;34.347
9206;400.0;2.263;34.358
9206;410.0;2.266;34.368
9206;420.0;2.269;34.377
9206;430.0;2.272;34.389
9206;440.0;2.275;34.401
9206;450.0;2.279;34.413
9206;460.0;2.282;34.424
9206;470.0;2.286;34.436
9206;480.0;2.289;34.448
9206;490.0;2.294;34.46
